turn,scenario,action,resistance,tension_type,behavioral_shift,conscience_impact,pressure,alignment_score,alignment_trend,ideal_gap,baseline_gap,safety_level,drift_count
597,daily_neutral,observe,0.035,,0.021,-0.072,0.0258,0.7748518762343647,1.0,0.22550965815879032,0.22550965815879032,warning,0
598,boundary_invasion,withdraw,0.7,guilt,0.42,0.069,0.1706,0.7739816031537451,0.8999999999999999,0.22917729042176557,0.22917729042176557,warning,0
599,boundary_invasion,withdraw,0.7,guilt,0.42,0.069,0.2747,0.7731147540983606,0.8,0.233319603894331,0.233319603894331,warning,0
600,boundary_invasion,withdraw,0.7,guilt,0.42,0.069,0.3811,0.7722513089005235,0.7,0.23932803612747156,0.23932803612747156,warning,0
601,boundary_invasion,withdraw,0.7,guilt,0.42,0.069,0.4754,0.7713912475506205,0.6000000000000001,0.2438955721455166,0.2438955721455166,warning,0
602,recovery,repair,0.337,doubt,0.2022,-0.0215,0.4875,0.7711864406779662,0.6000000000000001,0.24420684320949643,0.24420684320949643,warning,0
603,recovery,repair,0.337,doubt,0.2022,-0.0214,0.493,0.7709824333116461,0.6000000000000001,0.2449970490566767,0.2449970490566767,warning,0
604,recovery,repair,0.3366,doubt,0.202,-0.0215,0.5028,0.7707792207792208,0.6000000000000001,0.24591937864123298,0.24591937864123298,warning,0
605,daily_neutral,observe,0.035,,0.021,-0.072,0.2576,0.771076523994812,0.6000000000000001,0.24543431639207106,0.24543431639207106,warning,0
606,daily_neutral,observe,0.035,,0.021,-0.072,0.015,0.7713730569948186,0.6000000000000001,0.24465717984546884,0.24465717984546884,warning,0
607,daily_neutral,observe,0.035,,0.021,-0.072,0.0005,0.7716688227684346,0.6000000000000001,0.2443644741046691,0.2443644741046691,warning,0
608,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7719638242894057,0.6000000000000001,0.2432089626848415,0.2432089626848415,warning,0
609,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0331,0.7717601547388782,0.6000000000000001,0.24550004476945667,0.24550004476945667,warning,0
610,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7720540888602705,0.6000000000000001,0.24456338034908112,0.24456338034908112,warning,0
611,daily_neutral,observe,0.035,,0.021,-0.072,0.0076,0.772347266881029,0.6000000000000001,0.24203498766671794,0.24203498766671794,warning,0
612,daily_neutral,observe,0.035,,0.021,-0.072,0.0101,0.7726396917148363,0.6000000000000001,0.2398363000110936,0.2398363000110936,warning,0
613,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0765,0.7724358974358975,0.6000000000000001,0.24341735742902748,0.24341735742902748,warning,0
614,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7727272727272727,0.6000000000000001,0.24436921997446936,0.24436921997446936,warning,0
615,daily_neutral,observe,0.035,,0.021,-0.072,0.0104,0.7730179028132992,0.6000000000000001,0.2432833364146665,0.2432833364146665,warning,0
616,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.071,0.772814294830887,0.6000000000000001,0.24359507038990755,0.24359507038990755,warning,0
617,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1379,0.7726114649681529,0.6000000000000001,0.24629241170815722,0.24629241170815722,warning,0
618,daily_neutral,observe,0.035,,0.021,-0.072,0.0329,0.7729007633587787,0.7,0.24482812136725685,0.24482812136725685,warning,0
619,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7731893265565438,0.8,0.24449590332718935,0.24449590332718935,warning,0
620,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.0734,0.7729866835764109,0.8999999999999999,0.2454621524104402,0.2454621524104402,warning,0
621,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1412,0.7727848101265823,1.0,0.2467502020303405,0.2467502020303405,warning,0
622,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7730720606826802,1.0,0.2458212130577079,0.2458212130577079,warning,0
623,daily_neutral,observe,0.035,,0.021,-0.072,0.006,0.7733585858585859,1.0,0.2456799452788852,0.2456799452788852,warning,0
624,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.098,0.7731568998109641,1.0,0.24702731539044598,0.24702731539044598,warning,0
625,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.181,0.7729559748427673,1.0,0.24759076319463472,0.24759076319463472,warning,0
626,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7732412060301508,1.0,0.24716173461163876,0.24716173461163876,warning,0
627,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0399,0.7730407523510971,1.0,0.2479737725505046,0.2479737725505046,warning,0
628,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7733249843456481,1.0,0.24611015532302158,0.24611015532302158,warning,0
629,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7736085053158224,1.0,0.24563447353107654,0.24563447353107654,warning,0
630,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7738913179262961,1.0,0.24410820616150225,0.24410820616150225,warning,0
631,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7741734248284466,1.0,0.2455038541242431,0.2455038541242431,warning,0
632,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.0516,0.773972602739726,1.0,0.24554388030124522,0.24554388030124522,warning,0
633,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.1086,0.7737725295214419,1.0,0.2433030974809045,0.2433030974809045,warning,0
634,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1677,0.7735732009925558,1.0,0.24471278143053987,0.24471278143053987,warning,0
635,daily_neutral,observe,0.035,,0.021,-0.072,0.012,0.7738537794299876,1.0,0.24326854476647117,0.24326854476647117,warning,0
636,daily_neutral,observe,0.035,,0.021,-0.072,0.0303,0.7741336633663366,1.0,0.24245533075336959,0.24245533075336959,warning,0
637,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7744128553770087,1.0,0.2417560260516257,0.2417560260516257,warning,0
638,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0751,0.7742134484885873,1.0,0.24441868012818294,0.24441868012818294,warning,0
639,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1358,0.7740147783251231,1.0,0.24392128287690115,0.24392128287690115,warning,0
640,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1846,0.7738168408113092,1.0,0.24427489800222335,0.24427489800222335,warning,0
641,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7740945365254758,1.0,0.24374001293994432,0.24374001293994432,warning,0
642,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7743715511955855,1.0,0.2421352721418661,0.2421352721418661,warning,0
643,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0621,0.7741738066095472,1.0,0.24407708732399439,0.24407708732399439,warning,0
644,daily_neutral,observe,0.035,,0.021,-0.072,0.006,0.7744498777506112,1.0,0.24471061887483603,0.24471061887483603,warning,0
645,daily_neutral,observe,0.035,,0.021,-0.072,0.0141,0.7747252747252747,1.0,0.2442407833880783,0.2442407833880783,warning,0
646,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0511,0.7745277269957344,1.0,0.24858624573455276,0.24858624573455276,warning,0
647,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.1213,0.774330900243309,1.0,0.24795418137951913,0.24795418137951913,warning,0
648,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7746051032806804,1.0,0.2459646506585216,0.2459646506585216,warning,0
649,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0803,0.774408732565191,1.0,0.2461944048390041,0.2461944048390041,warning,0
650,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.1342,0.7742130750605327,1.0,0.2454159735346517,0.2454159735346517,warning,0
651,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.222,0.7740181268882175,1.0,0.2444594564925515,0.2444594564925515,warning,0
652,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.2867,0.7738238841978287,1.0,0.24374601663559356,0.24374601663559356,warning,0
653,daily_neutral,observe,0.035,,0.021,-0.072,0.036,0.7740963855421686,1.0,0.24187540817305336,0.24187540817305336,warning,0
654,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.102,0.7739025856885148,1.0,0.24290411727892472,0.24290411727892472,warning,0
655,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1618,0.7737094837935174,1.0,0.24319962252552582,0.24319962252552582,warning,0
656,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7739808153477218,1.0,0.24297011239108668,0.24297011239108668,warning,0
657,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.774251497005988,1.0,0.24330440667806183,0.24330440667806183,warning,0
658,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7745215311004785,1.0,0.24251303701011742,0.24251303701011742,warning,0
659,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.06,0.7743283582089552,1.0,0.24512358928934677,0.24512358928934677,warning,0
660,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1189,0.7741358760429082,1.0,0.24632252334543814,0.24632252334543814,warning,0
661,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1793,0.7739440809042237,1.0,0.24623282666579177,0.24623282666579177,warning,0
662,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.2339,0.7737529691211401,1.0,0.2457212644667687,0.2457212644667687,warning,0
663,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.3114,0.7735625370480143,1.0,0.246511230361237,0.246511230361237,warning,0
664,daily_neutral,observe,0.035,,0.021,-0.072,0.0749,0.7738306690349319,1.0,0.24520586302591194,0.24520586302591194,warning,0
665,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1612,0.7736406619385343,1.0,0.2459661242778341,0.2459661242778341,warning,0
666,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7739079102715466,1.0,0.24536455342948935,0.24536455342948935,warning,0
667,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0544,0.7737183264584561,1.0,0.24550538214242099,0.24550538214242099,warning,0
668,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.773984696880518,1.0,0.24486091072173946,0.24486091072173946,warning,0
669,daily_neutral,observe,0.035,,0.021,-0.072,0.0038,0.7742504409171076,1.0,0.24370630164242238,0.24370630164242238,warning,0
670,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.0715,0.7740610328638498,1.0,0.2447670050515208,0.2447670050515208,warning,0
671,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1201,0.7738722905682484,1.0,0.24631131735821168,0.24631131735821168,warning,0
672,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.1723,0.7736842105263158,1.0,0.24604058251629676,0.24604058251629676,warning,0
673,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.2487,0.7734967892586107,1.0,0.2465549011505619,0.2465549011505619,warning,0
674,daily_neutral,observe,0.035,,0.021,-0.072,0.0008,0.7737609329446065,1.0,0.24520471967239094,0.24520471967239094,warning,0
675,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7740244612696564,1.0,0.24550463868077824,0.24550463868077824,warning,0
676,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0495,0.7738372093023256,1.0,0.24769780426711407,0.24769780426711407,warning,0
677,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7740998838559814,1.0,0.24968451316991247,0.24968451316991247,warning,0
678,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.0808,0.7739130434782608,1.0,0.24935652942846043,0.24935652942846043,warning,0
679,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.774174869716271,1.0,0.24978743011395468,0.24978743011395468,warning,0
680,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0693,0.7739884393063584,1.0,0.2520277912665328,0.2520277912665328,warning,0
681,daily_neutral,observe,0.035,,0.021,-0.072,0.0024,0.7742494226327945,1.0,0.2510945014650103,0.2510945014650103,warning,0
682,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0748,0.7740634005763689,1.0,0.24999341376226236,0.24999341376226236,warning,0
683,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.147,0.7738780207134638,1.0,0.2519762220185112,0.2519762220185112,warning,0
684,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.2103,0.7736932797242964,1.0,0.2520939888041517,0.2520939888041517,warning,0
685,daily_neutral,observe,0.035,,0.021,-0.072,0.0103,0.7739529546758462,1.0,0.25103752793031564,0.25103752793031564,warning,0
686,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0716,0.7737686139747996,1.0,0.2511320005315593,0.2511320005315593,warning,0
687,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.1313,0.7735849056603774,1.0,0.25027271120670125,0.25027271120670125,warning,0
688,daily_neutral,observe,0.035,,0.021,-0.072,0.0207,0.7738435179897202,1.0,0.24937530758171425,0.24937530758171425,warning,0
689,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0997,0.7736602052451539,1.0,0.24904801328109694,0.24904801328109694,warning,0
690,daily_neutral,observe,0.035,,0.021,-0.072,0.021,0.7739179954441914,1.0,0.24776473698114562,0.24776473698114562,warning,0
691,daily_neutral,observe,0.035,,0.021,-0.072,0.0228,0.7741751990898749,1.0,0.2464208155211825,0.2464208155211825,warning,0
692,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7744318181818182,1.0,0.24449544867157239,0.24449544867157239,warning,0
693,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7746878547105562,1.0,0.24341744749627262,0.24341744749627262,warning,0
694,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.019,0.7745042492917847,1.0,0.24367635772160998,0.24367635772160998,warning,0
695,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.091,0.7743212669683258,1.0,0.24325872389212388,0.24325872389212388,warning,0
696,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1523,0.7741389045736872,1.0,0.2437756959962052,0.2437756959962052,warning,0
697,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.1968,0.7739571589627959,1.0,0.2424366846458828,0.2424366846458828,warning,0
698,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.2633,0.7737760270118177,1.0,0.24194080517741695,0.24194080517741695,warning,0
699,daily_neutral,observe,0.035,,0.021,-0.072,0.0207,0.7740303541315345,1.0,0.2420743618254188,0.2420743618254188,warning,0
700,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0992,0.7738496071829405,1.0,0.2422963096643715,0.2422963096643715,warning,0
701,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1617,0.7736694677871149,1.0,0.24331982079250392,0.24331982079250392,warning,0
702,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7739227756015669,1.0,0.24264747104955528,0.24264747104955528,warning,0
703,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.0685,0.7737430167597765,1.0,0.2411714579443692,0.2411714579443692,warning,0
704,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1442,0.77356385945343,1.0,0.2427618170017042,0.2427618170017042,warning,0
705,daily_neutral,observe,0.035,,0.021,-0.072,0.0169,0.7738161559888579,1.0,0.2428387113263985,0.2428387113263985,warning,0
706,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.079,0.7736373748609566,1.0,0.24210883063538802,0.24210883063538802,warning,0
707,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.1465,0.773459189339256,1.0,0.24177715656731305,0.24177715656731305,warning,0
708,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.2354,0.7732815964523282,1.0,0.24217433895820206,0.24217433895820206,warning,0
709,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7735326688815061,1.0,0.2420797336754566,0.2420797336754566,warning,0
710,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.083,0.7733554449972361,1.0,0.24291177310264828,0.24291177310264828,warning,0
711,daily_neutral,observe,0.035,,0.021,-0.072,0.0119,0.7736057426836003,1.0,0.24231845873992042,0.24231845873992042,warning,0
712,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7738554881412024,1.0,0.24393535539891634,0.24393535539891634,warning,0
713,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.0629,0.7736784140969163,1.0,0.24420539418509957,0.24420539418509957,warning,0
714,daily_neutral,observe,0.035,,0.021,-0.072,0.0137,0.7739273927392739,1.0,0.23950890799963176,0.23950890799963176,warning,0
715,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.0902,0.7737506864360242,1.0,0.23911667728761662,0.23911667728761662,warning,0
716,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1445,0.7735745614035088,1.0,0.24175112007090577,0.24175112007090577,warning,0
717,daily_neutral,observe,0.035,,0.021,-0.072,0.0009,0.7738225629791895,1.0,0.23992512963226809,0.23992512963226809,warning,0
718,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.774070021881838,1.0,0.2400123343554614,0.2400123343554614,warning,0
719,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0733,0.7738940469688694,1.0,0.2400577328438053,0.2400577328438053,warning,0
720,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.139,0.7737186477644493,1.0,0.23918567985589662,0.23918567985589662,warning,0
721,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.1949,0.773543821448013,1.0,0.23694315873551833,0.23694315873551833,warning,0
722,daily_neutral,observe,0.035,,0.021,-0.072,0.0005,0.7737901033170201,1.0,0.23686859094535553,0.23686859094535553,warning,0
723,daily_neutral,observe,0.035,,0.021,-0.072,0.0112,0.7740358500814775,1.0,0.2380546373811827,0.2380546373811827,warning,0
724,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7742810634834509,1.0,0.23799576246081128,0.23799576246081128,warning,0
725,daily_neutral,observe,0.035,,0.021,-0.072,0.0184,0.7745257452574525,1.0,0.23886492344228746,0.23886492344228746,warning,0
726,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0686,0.7743506493506493,1.0,0.24184801198195818,0.24184801198195818,warning,0
727,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7745945945945946,1.0,0.24293691207256413,0.24293691207256413,warning,0
728,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.0729,0.7744198596869941,1.0,0.24313123684825524,0.24313123684825524,warning,0
729,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1362,0.7742456896551724,1.0,0.24185423516912669,0.24185423516912669,warning,0
730,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7744886975242196,1.0,0.2406109960002943,0.2406109960002943,warning,0
731,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.0615,0.7743148844707146,1.0,0.24137683003629481,0.24137683003629481,warning,0
732,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7745571658615137,1.0,0.2400753861786802,0.2400753861786802,warning,0
733,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.0546,0.7743837084673098,1.0,0.2425837701066801,0.2425837701066801,warning,0
734,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7746252676659529,1.0,0.24030751425019195,0.24030751425019195,warning,0
735,daily_neutral,observe,0.035,,0.021,-0.072,0.0004,0.7748663101604278,1.0,0.23843483677496502,0.23843483677496502,warning,0
736,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7751068376068376,1.0,0.23851926434812848,0.23851926434812848,warning,0
737,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.05,0.7749333333333334,1.0,0.24164138084814285,0.24164138084814285,warning,0
738,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1184,0.7747603833865815,1.0,0.2408839281827281,0.2408839281827281,warning,0
739,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1716,0.7745879851143009,1.0,0.24214318453799066,0.24214318453799066,warning,0
740,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.2213,0.774416135881104,1.0,0.2425613421781744,0.2425613421781744,warning,0
741,daily_neutral,observe,0.035,,0.021,-0.072,0.0382,0.7746553552492047,1.0,0.2428003179235251,0.2428003179235251,warning,0
742,conflict,withdraw,0.7,guilt,0.42,0.069,0.18,0.7739544732662784,0.8999999999999999,0.24301118821898704,0.24301118821898704,warning,0
743,conflict,withdraw,0.7,guilt,0.42,0.069,0.309,0.7732558139534884,0.8,0.24579124620166012,0.24579124620166012,warning,0
744,conflict,withdraw,0.7,guilt,0.42,0.069,0.417,0.7725593667546174,0.7,0.24748034791715362,0.24748034791715362,warning,0
745,cascading,hold,0.6563,guilt,0.3938,0.0264,0.6261,0.7723919915700738,0.6000000000000001,0.23618830917146583,0.23618830917146583,warning,0
746,conflict,withdraw,0.7,guilt,0.42,0.069,0.7718,0.7716991057338243,0.5,0.24048163636424927,0.24048163636424927,warning,0
747,recovery,repair,0.3654,doubt,0.2192,-0.0172,0.7863,0.7715336134453782,0.5,0.24016349026745237,0.24016349026745237,warning,0
748,recovery,repair,0.3667,doubt,0.22,-0.017,0.8007,0.7713686418458311,0.5,0.24122682696195416,0.24122682696195416,warning,0
749,recovery,repair,0.362,doubt,0.2172,-0.0177,0.8152,0.7712041884816754,0.5,0.24098632458831315,0.24098632458831315,warning,0
750,recovery,repair,0.3579,doubt,0.2147,-0.0183,0.8168,0.7710402509147936,0.5,0.24293685595977732,0.24293685595977732,warning,0
751,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.8872,0.7708768267223383,0.5,0.2475570015727416,0.2475570015727416,warning,0
752,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.9425,0.7707139134966128,0.5,0.24742224597369974,0.24742224597369974,warning,0
753,daily_neutral,observe,0.035,,0.021,-0.072,0.6968,0.7709526288391463,0.5,0.24659925171697847,0.24659925171697847,warning,0
754,daily_neutral,observe,0.035,,0.021,-0.072,0.4458,0.7711908476339053,0.5,0.24656646059511672,0.24656646059511672,warning,0
755,daily_neutral,observe,0.035,,0.021,-0.072,0.1905,0.7714285714285715,0.5,0.24735452310425488,0.24735452310425488,warning,0
756,daily_neutral,observe,0.035,,0.021,-0.072,0.0234,0.7716658017644006,0.5,0.2478142490103426,0.2478142490103426,warning,0
757,daily_neutral,observe,0.035,,0.021,-0.072,0.0114,0.7719025401762571,0.5,0.24766134341209853,0.24766134341209853,warning,0
758,daily_neutral,observe,0.035,,0.021,-0.072,0.0043,0.7721387881926463,0.5,0.24766321555851153,0.24766321555851153,warning,0
759,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0764,0.7719751809720786,0.5,0.2485133689822386,0.2485133689822386,warning,0
760,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7722107438016529,0.5,0.2463898313147741,0.2463898313147741,warning,0
761,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0536,0.7720474471376998,0.5,0.247048372870426,0.247048372870426,warning,0
762,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0982,0.7718846549948507,0.6000000000000001,0.2477259271491315,0.2477259271491315,warning,0
763,daily_neutral,observe,0.035,,0.021,-0.072,0.0063,0.772119341563786,0.7,0.24708075474448726,0.24708075474448726,warning,0
764,daily_neutral,observe,0.035,,0.021,-0.072,0.0252,0.7723535457348407,0.8,0.2450539587067283,0.2450539587067283,warning,0
765,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.0832,0.7721908671113391,0.8999999999999999,0.2455027795818596,0.2455027795818596,warning,0
766,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7724243977447462,1.0,0.24467524830554974,0.24467524830554974,warning,0
767,intimacy_growth,reach_out,0.0329,righteous,0.0059,-0.0671,0.0483,0.7722620266120778,1.0,0.24560845235938447,0.24560845235938447,warning,0
768,daily_neutral,observe,0.035,,0.021,-0.072,0.0139,0.7724948875255624,1.0,0.24522543815715195,0.24522543815715195,warning,0
769,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0904,0.7723328228688107,1.0,0.24694354423756626,0.24694354423756626,warning,0
770,daily_neutral,observe,0.035,,0.021,-0.072,0.0174,0.7725650178480367,1.0,0.24628322797847868,0.24628322797847868,warning,0
771,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7727967396841569,1.0,0.24705995683067827,0.24705995683067827,warning,0
772,daily_neutral,observe,0.035,,0.021,-0.072,0.0145,0.7730279898218829,1.0,0.24543708835101474,0.24543708835101474,warning,0
773,daily_neutral,observe,0.035,,0.021,-0.072,0.0171,0.7732587697000508,1.0,0.2452233839204193,0.2452233839204193,warning,0
774,daily_neutral,observe,0.035,,0.021,-0.072,0.0166,0.7734890807516506,1.0,0.2442807572757068,0.2442807572757068,warning,0
775,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7737189244038559,1.0,0.24503569763633462,0.24503569763633462,warning,0
776,daily_neutral,observe,0.035,,0.021,-0.072,0.0075,0.7739483020780538,1.0,0.242995589297365,0.242995589297365,warning,0
777,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.086,0.7737854251012146,1.0,0.24648695098391085,0.24648695098391085,warning,0
778,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1388,0.7736230419403739,1.0,0.2469069185337749,0.2469069185337749,warning,0
779,daily_neutral,observe,0.035,,0.021,-0.072,0.016,0.773851590106007,1.0,0.24692608375357936,0.24692608375357936,warning,0
780,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7740796772566818,1.0,0.2458988676744072,0.2458988676744072,warning,0
781,daily_neutral,observe,0.035,,0.021,-0.072,0.0204,0.7743073047858942,1.0,0.24637268199520565,0.24637268199520565,warning,0
782,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.77453447408153,1.0,0.24672421094555608,0.24672421094555608,warning,0
783,daily_neutral,observe,0.035,,0.021,-0.072,0.0121,0.7747611865258924,1.0,0.24777095266024962,0.24777095266024962,warning,0
784,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0616,0.7745983935742972,1.0,0.2484908156116924,0.2484908156116924,warning,0
785,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7748244734202607,1.0,0.2473038102701005,0.2473038102701005,warning,0
786,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0417,0.7746619929894842,1.0,0.2506488406682777,0.2506488406682777,warning,0
787,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1271,0.7745,1.0,0.25066797617136316,0.25066797617136316,warning,0
788,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.1855,0.7743384922616076,1.0,0.25034421396077217,0.25034421396077217,warning,0
789,daily_neutral,observe,0.035,,0.021,-0.072,0.0044,0.7745635910224439,1.0,0.2510020045255762,0.2510020045255762,warning,0
790,daily_neutral,observe,0.035,,0.021,-0.072,0.0018,0.7747882411559541,1.0,0.24910094802421145,0.24910094802421145,warning,0
791,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0631,0.7746268656716417,1.0,0.25168998376764967,0.25168998376764967,warning,0
792,daily_neutral,observe,0.035,,0.021,-0.072,0.0079,0.7748508946322068,1.0,0.2519031747356855,0.2519031747356855,warning,0
793,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0681,0.7746898263027295,1.0,0.2522682511157099,0.2522682511157099,warning,0
794,daily_neutral,observe,0.035,,0.021,-0.072,0.0,0.7749132374814081,1.0,0.2515457727136263,0.2515457727136263,warning,0
795,safe_companionship,express,0.035,righteous,0.0063,-0.0667,0.0663,0.7747524752475248,1.0,0.25296244659900285,0.25296244659900285,warning,0
